vnr,frequency,sum
565275,47,0.943521206982202
503096,47,0.943521206982202
14869,47,0.943521206982202
98582,47,0.943521206982202
559104,46,0.945688156294429
61366,46,0.945688156294429
379081,46,0.945688156294429
511071,46,0.945688156294429
127231,46,0.945688156294429
10020,46,0.945688156294429
23272,46,0.945688156294429
24802,46,0.945688156294429
11526,46,0.945688156294429
178574,46,0.945688156294429
10402,46,0.945688156294429
116418,46,0.945688156294429
10656,46,0.945688156294429
10727,46,0.945688156294429
20113,46,0.945688156294429
401588,46,0.945688156294429
93146,46,0.945688156294429
173468,46,0.945688156294429
100503,46,0.945688156294429
572677,46,0.945688156294429
20323,46,0.945688156294429
414607,46,0.945688156294429
474064,46,0.945688156294429
101488,46,0.945688156294429
512715,46,0.945688156294429
428870,46,0.945688156294429
31796,46,0.945688156294429
171710,46,0.945688156294429
29592,46,0.945688156294429
124653,46,0.945688156294429
66758,46,0.945688156294429
17719,46,0.945688156294429
521526,46,0.945688156294429
100841,46,0.945688156294429
797225,46,0.945688156294429
87320,46,0.945688156294429
118745,46,0.945688156294429
27650,46,0.945688156294429
64642,46,0.945688156294429
38372,46,0.945688156294429
481467,46,0.945688156294429
61097,46,0.945688156294429
121582,46,0.945688156294429
25560,46,0.945688156294429
24359,45,0.947711641571165
126375,45,0.947711641571165
84245,45,0.947711641571165
95075,45,0.947711641571165
95091,45,0.947711641571165
115586,45,0.947711641571165
10066,45,0.947711641571165
564918,45,0.947711641571165
466466,45,0.947711641571165
61800,45,0.947711641571165
371641,45,0.947711641571165
36906,45,0.947711641571165
22301,45,0.947711641571165
48914,45,0.947711641571165
599460,45,0.947711641571165
176099,45,0.947711641571165
549089,45,0.947711641571165
19126,45,0.947711641571165
20359,45,0.947711641571165
18103,45,0.947711641571165
164840,45,0.947711641571165
427484,45,0.947711641571165
136074,45,0.947711641571165
8353,45,0.947711641571165
549840,45,0.947711641571165
159885,45,0.947711641571165
290,45,0.947711641571165
28012,45,0.947711641571165
20973,45,0.947711641571165
411505,45,0.947711641571165
567305,45,0.947711641571165
412924,45,0.947711641571165
30655,45,0.947711641571165
54805,45,0.947711641571165
30947,45,0.947711641571165
4378,45,0.947711641571165
588327,45,0.947711641571165
179580,45,0.947711641571165
74120,45,0.947711641571165
62296,45,0.947711641571165
85036,45,0.947711641571165
75751,45,0.947711641571165
72010,44,0.950585204789559
177667,44,0.950585204789559
11189,44,0.950585204789559
115520,44,0.950585204789559
47369,44,0.950585204789559
165720,44,0.950585204789559
141788,44,0.950585204789559
48819,44,0.950585204789559
12953,44,0.950585204789559
116164,44,0.950585204789559
516958,44,0.950585204789559
1999,44,0.950585204789559
10771,44,0.950585204789559
124218,44,0.950585204789559
148213,44,0.950585204789559
135118,44,0.950585204789559
93273,44,0.950585204789559
436022,44,0.950585204789559
32442,44,0.950585204789559
127841,44,0.950585204789559
464685,44,0.950585204789559
546200,44,0.950585204789559
438325,44,0.950585204789559
17030,44,0.950585204789559
500751,44,0.950585204789559
42196,44,0.950585204789559
525881,44,0.950585204789559
513929,44,0.950585204789559
568766,44,0.950585204789559
469122,44,0.950585204789559
530139,44,0.950585204789559
517185,44,0.950585204789559
377952,44,0.950585204789559
386177,44,0.950585204789559
18892,44,0.950585204789559
29520,44,0.950585204789559
412635,44,0.950585204789559
111454,44,0.950585204789559
76000,44,0.950585204789559
592198,44,0.950585204789559
5197,44,0.950585204789559
123685,44,0.950585204789559
520288,44,0.950585204789559
7923,44,0.950585204789559
466011,44,0.950585204789559
588418,44,0.950585204789559
408732,44,0.950585204789559
13013,44,0.950585204789559
373514,44,0.950585204789559
41915,44,0.950585204789559
141069,44,0.950585204789559
15828,44,0.950585204789559
3129,44,0.950585204789559
106585,44,0.950585204789559
479139,44,0.950585204789559
493403,44,0.950585204789559
38543,44,0.950585204789559
468142,44,0.950585204789559
75696,44,0.950585204789559
24128,44,0.950585204789559
144442,44,0.950585204789559
11100,43,0.953117237953303
598757,43,0.953117237953303
23115,43,0.953117237953303
1490,43,0.953117237953303
97769,43,0.953117237953303
60406,43,0.953117237953303
12938,43,0.953117237953303
23660,43,0.953117237953303
23674,43,0.953117237953303
503737,43,0.953117237953303
372698,43,0.953117237953303
95443,43,0.953117237953303
101683,43,0.953117237953303
521278,43,0.953117237953303
93063,43,0.953117237953303
535617,43,0.953117237953303
546333,43,0.953117237953303
127875,43,0.953117237953303
475343,43,0.953117237953303
427724,43,0.953117237953303
465714,43,0.953117237953303
403550,43,0.953117237953303
20990,43,0.953117237953303
89037,43,0.953117237953303
8640,43,0.953117237953303
567537,43,0.953117237953303
7385,43,0.953117237953303
17310,43,0.953117237953303
132191,43,0.953117237953303
92851,43,0.953117237953303
8831,43,0.953117237953303
181040,43,0.953117237953303
18824,43,0.953117237953303
7616,43,0.953117237953303
112713,43,0.953117237953303
543025,43,0.953117237953303
17777,43,0.953117237953303
389563,43,0.953117237953303
88270,43,0.953117237953303
558882,43,0.953117237953303
87087,43,0.953117237953303
17976,43,0.953117237953303
449751,43,0.953117237953303
15362,43,0.953117237953303
15422,43,0.953117237953303
99283,43,0.953117237953303
6880,43,0.953117237953303
538124,43,0.953117237953303
41921,43,0.953117237953303
38498,43,0.953117237953303
130298,43,0.953117237953303
40972,43,0.953117237953303
496851,43,0.953117237953303
156517,43,0.953117237953303
86516,43,0.953117237953303
548453,42,0.956489713414531
441527,42,0.956489713414531
381368,42,0.956489713414531
11089,42,0.956489713414531
23075,42,0.956489713414531
477631,42,0.956489713414531
12681,42,0.956489713414531
128983,42,0.956489713414531
382531,42,0.956489713414531
164573,42,0.956489713414531
477406,42,0.956489713414531
115575,42,0.956489713414531
48698,42,0.956489713414531
96369,42,0.956489713414531
126186,42,0.956489713414531
539965,42,0.956489713414531
479758,42,0.956489713414531
12943,42,0.956489713414531
10487,42,0.956489713414531
10465,42,0.956489713414531
384644,42,0.956489713414531
153460,42,0.956489713414531
57024,42,0.956489713414531
34553,42,0.956489713414531
130640,42,0.956489713414531
34686,42,0.956489713414531
102878,42,0.956489713414531
424200,42,0.956489713414531
547764,42,0.956489713414531
380871,42,0.956489713414531
390278,42,0.956489713414531
164761,42,0.956489713414531
18255,42,0.956489713414531
522139,42,0.956489713414531
19530,42,0.956489713414531
55277,42,0.956489713414531
149442,42,0.956489713414531
598996,42,0.956489713414531
113330,42,0.956489713414531
8432,42,0.956489713414531
20747,42,0.956489713414531
458331,42,0.956489713414531
195388,42,0.956489713414531
79751,42,0.956489713414531
18778,42,0.956489713414531
388793,42,0.956489713414531
16292,42,0.956489713414531
89236,42,0.956489713414531
158163,42,0.956489713414531
6404,42,0.956489713414531
29775,42,0.956489713414531
449603,42,0.956489713414531
14052,42,0.956489713414531
17998,42,0.956489713414531
75127,42,0.956489713414531
154063,42,0.956489713414531
6872,42,0.956489713414531
89839,42,0.956489713414531
16812,42,0.956489713414531
15597,42,0.956489713414531
86181,42,0.956489713414531
3112,42,0.956489713414531
15810,42,0.956489713414531
120899,42,0.956489713414531
37124,42,0.956489713414531
542720,42,0.956489713414531
503169,42,0.956489713414531
494542,42,0.956489713414531
110890,42,0.956489713414531
87792,42,0.956489713414531
504244,42,0.956489713414531
14986,42,0.956489713414531
61212,42,0.956489713414531
14892,42,0.956489713414531
87860,42,0.956489713414531
1008,41,0.958684499032151
379158,41,0.958684499032151
575847,41,0.958684499032151
86842,41,0.958684499032151
127484,41,0.958684499032151
35369,41,0.958684499032151
384933,41,0.958684499032151
24942,41,0.958684499032151
11618,41,0.958684499032151
10401,41,0.958684499032151
85969,41,0.958684499032151
492611,41,0.958684499032151
515650,41,0.958684499032151
59790,41,0.958684499032151
191650,41,0.958684499032151
413438,41,0.958684499032151
22728,41,0.958684499032151
10706,41,0.958684499032151
58888,41,0.958684499032151
545066,41,0.958684499032151
451658,41,0.958684499032151
475459,41,0.958684499032151
43190,41,0.958684499032151
21994,41,0.958684499032151
135772,41,0.958684499032151
328,41,0.958684499032151
20900,41,0.958684499032151
469171,41,0.958684499032151
79787,41,0.958684499032151
5037,41,0.958684499032151
5029,41,0.958684499032151
54605,41,0.958684499032151
90275,41,0.958684499032151
88112,41,0.958684499032151
531020,41,0.958684499032151
17788,41,0.958684499032151
5287,41,0.958684499032151
28531,41,0.958684499032151
28761,41,0.958684499032151
419414,41,0.958684499032151
51358,41,0.958684499032151
52606,41,0.958684499032151
397398,41,0.958684499032151
110999,41,0.958684499032151
13282,41,0.958684499032151
419309,41,0.958684499032151
591605,41,0.958684499032151
40996,41,0.958684499032151
144527,41,0.958684499032151
4826,41,0.958684499032151
127328,40,0.961211179060244
428318,40,0.961211179060244
538793,40,0.961211179060244
98916,40,0.961211179060244
418787,40,0.961211179060244
564971,40,0.961211179060244
142596,40,0.961211179060244
21000,40,0.961211179060244
104497,40,0.961211179060244
21263,40,0.961211179060244
153319,40,0.961211179060244
563379,40,0.961211179060244
19108,40,0.961211179060244
463893,40,0.961211179060244
521173,40,0.961211179060244
148593,40,0.961211179060244
56187,40,0.961211179060244
32369,40,0.961211179060244
32296,40,0.961211179060244
21776,40,0.961211179060244
113257,40,0.961211179060244
149146,40,0.961211179060244
69804,40,0.961211179060244
101386,40,0.961211179060244
9717,40,0.961211179060244
55578,40,0.961211179060244
53115,40,0.961211179060244
460485,40,0.961211179060244
506485,40,0.961211179060244
496414,40,0.961211179060244
122698,40,0.961211179060244
7589,40,0.961211179060244
15046,40,0.961211179060244
506246,40,0.961211179060244
41319,40,0.961211179060244
30627,40,0.961211179060244
53426,40,0.961211179060244
27295,40,0.961211179060244
108092,40,0.961211179060244
147653,40,0.961211179060244
77515,40,0.961211179060244
519311,40,0.961211179060244
411076,40,0.961211179060244
436410,40,0.961211179060244
480206,40,0.961211179060244
75223,40,0.961211179060244
98050,40,0.961211179060244
87378,40,0.961211179060244
16938,40,0.961211179060244
116095,40,0.961211179060244
165001,40,0.961211179060244
177022,40,0.961211179060244
5823,40,0.961211179060244
407205,40,0.961211179060244
566778,40,0.961211179060244
106021,40,0.961211179060244
133563,40,0.961211179060244
49551,40,0.961211179060244
374579,40,0.961211179060244
116727,39,0.963841709920002
87902,39,0.963841709920002
102051,39,0.963841709920002
23223,39,0.963841709920002
35212,39,0.963841709920002
176586,39,0.963841709920002
104851,39,0.963841709920002
152427,39,0.963841709920002
167807,39,0.963841709920002
10323,39,0.963841709920002
128173,39,0.963841709920002
23716,39,0.963841709920002
428076,39,0.963841709920002
72827,39,0.963841709920002
11814,39,0.963841709920002
23879,39,0.963841709920002
562058,39,0.963841709920002
84833,39,0.963841709920002
546507,39,0.963841709920002
125585,39,0.963841709920002
21469,39,0.963841709920002
22846,39,0.963841709920002
21593,39,0.963841709920002
19254,39,0.963841709920002
83760,39,0.963841709920002
43052,39,0.963841709920002
81224,39,0.963841709920002
67059,39,0.963841709920002
500769,39,0.963841709920002
524728,39,0.963841709920002
8222,39,0.963841709920002
9649,39,0.963841709920002
19744,39,0.963841709920002
411744,39,0.963841709920002
170240,39,0.963841709920002
18510,39,0.963841709920002
9938,39,0.963841709920002
460469,39,0.963841709920002
18812,39,0.963841709920002
609,39,0.963841709920002
15044,39,0.963841709920002
545830,39,0.963841709920002
15000,39,0.963841709920002
448688,39,0.963841709920002
449934,39,0.963841709920002
892,39,0.963841709920002
4086,39,0.963841709920002
171173,39,0.963841709920002
171165,39,0.963841709920002
15374,39,0.963841709920002
17996,39,0.963841709920002
455345,39,0.963841709920002
15400,39,0.963841709920002
504712,39,0.963841709920002
130353,39,0.963841709920002
468546,39,0.963841709920002
590455,39,0.963841709920002
108617,39,0.963841709920002
25209,39,0.963841709920002
52897,39,0.963841709920002
539049,39,0.963841709920002
2105,39,0.963841709920002
73160,39,0.963841709920002
96032,38,0.966120004453806
430819,38,0.966120004453806
13908,38,0.966120004453806
12662,38,0.966120004453806
126208,38,0.966120004453806
127529,38,0.966120004453806
22041,38,0.966120004453806
492678,38,0.966120004453806
394300,38,0.966120004453806
21110,38,0.966120004453806
428011,38,0.966120004453806
69173,38,0.966120004453806
21198,38,0.966120004453806
558684,38,0.966120004453806
59904,38,0.966120004453806
581051,38,0.966120004453806
390419,38,0.966120004453806
449512,38,0.966120004453806
521161,38,0.966120004453806
149750,38,0.966120004453806
391540,38,0.966120004453806
44327,38,0.966120004453806
160085,38,0.966120004453806
32566,38,0.966120004453806
102780,38,0.966120004453806
549956,38,0.966120004453806
93757,38,0.966120004453806
149281,38,0.966120004453806
56811,38,0.966120004453806
66414,38,0.966120004453806
132076,38,0.966120004453806
55856,38,0.966120004453806
135400,38,0.966120004453806
579110,38,0.966120004453806
79960,38,0.966120004453806
109116,38,0.966120004453806
595985,38,0.966120004453806
532249,38,0.966120004453806
78836,38,0.966120004453806
451935,38,0.966120004453806
161844,38,0.966120004453806
527562,38,0.966120004453806
120683,38,0.966120004453806
106666,38,0.966120004453806
153031,38,0.966120004453806
86173,38,0.966120004453806
40719,38,0.966120004453806
542845,38,0.966120004453806
157693,38,0.966120004453806
14561,38,0.966120004453806
108562,38,0.966120004453806
194878,38,0.966120004453806
397190,38,0.966120004453806
580809,38,0.966120004453806
445254,38,0.966120004453806
4901,38,0.966120004453806
24380,37,0.968892928721926
142975,37,0.968892928721926
190592,37,0.968892928721926
12502,37,0.968892928721926
73514,37,0.968892928721926
491753,37,0.968892928721926
11516,37,0.968892928721926
11518,37,0.968892928721926
23561,37,0.968892928721926
453225,37,0.968892928721926
84573,37,0.968892928721926
23772,37,0.968892928721926
562132,37,0.968892928721926
95307,37,0.968892928721926
152165,37,0.968892928721926
11845,37,0.968892928721926
526319,37,0.968892928721926
21276,37,0.968892928721926
21235,37,0.968892928721926
417337,37,0.968892928721926
139048,37,0.968892928721926
588644,37,0.968892928721926
1933,37,0.968892928721926
594367,37,0.968892928721926
57273,37,0.968892928721926
45451,37,0.968892928721926
20166,37,0.968892928721926
112516,37,0.968892928721926
20344,37,0.968892928721926
175409,37,0.968892928721926
510172,37,0.968892928721926
20502,37,0.968892928721926
21984,37,0.968892928721926
137497,37,0.968892928721926
465716,37,0.968892928721926
80460,37,0.968892928721926
461988,37,0.968892928721926
591110,37,0.968892928721926
19965,37,0.968892928721926
20947,37,0.968892928721926
545970,37,0.968892928721926
28396,37,0.968892928721926
79921,37,0.968892928721926
7645,37,0.968892928721926
110014,37,0.968892928721926
5143,37,0.968892928721926
30737,37,0.968892928721926
6566,37,0.968892928721926
447078,37,0.968892928721926
38052,37,0.968892928721926
387027,37,0.968892928721926
4029,37,0.968892928721926
99121,37,0.968892928721926
445981,37,0.968892928721926
15411,37,0.968892928721926
26107,37,0.968892928721926
383224,37,0.968892928721926
157962,37,0.968892928721926
154286,37,0.968892928721926
469817,37,0.968892928721926
129297,37,0.968892928721926
156220,37,0.968892928721926
418043,37,0.968892928721926
145508,37,0.968892928721926
4746,37,0.968892928721926
26830,37,0.968892928721926
26796,37,0.968892928721926
14770,37,0.968892928721926
25582,37,0.968892928721926
87878,37,0.968892928721926
177626,36,0.971128398170513
12515,36,0.971128398170513
10016,36,0.971128398170513
103587,36,0.971128398170513
61811,36,0.971128398170513
454439,36,0.971128398170513
59623,36,0.971128398170513
143719,36,0.971128398170513
22529,36,0.971128398170513
21231,36,0.971128398170513
47910,36,0.971128398170513
390344,36,0.971128398170513
593038,36,0.971128398170513
137517,36,0.971128398170513
402972,36,0.971128398170513
450584,36,0.971128398170513
82307,36,0.971128398170513
56134,36,0.971128398170513
561985,36,0.971128398170513
82548,36,0.971128398170513
94509,36,0.971128398170513
32423,36,0.971128398170513
43125,36,0.971128398170513
151492,36,0.971128398170513
164661,36,0.971128398170513
32634,36,0.971128398170513
66150,36,0.971128398170513
554331,36,0.971128398170513
554139,36,0.971128398170513
7362,36,0.971128398170513
409334,36,0.971128398170513
410332,36,0.971128398170513
54546,36,0.971128398170513
570846,36,0.971128398170513
65231,36,0.971128398170513
194290,36,0.971128398170513
485817,36,0.971128398170513
555193,36,0.971128398170513
91678,36,0.971128398170513
27004,36,0.971128398170513
77463,36,0.971128398170513
29835,36,0.971128398170513
65505,36,0.971128398170513
26067,36,0.971128398170513
16618,36,0.971128398170513
502245,36,0.971128398170513
107839,36,0.971128398170513
76403,36,0.971128398170513
194977,36,0.971128398170513
502120,36,0.971128398170513
191072,36,0.971128398170513
51209,36,0.971128398170513
87324,36,0.971128398170513
181883,36,0.971128398170513
504332,36,0.971128398170513
181595,36,0.971128398170513
156513,36,0.971128398170513
26968,36,0.971128398170513
98651,35,0.973301771245524
25848,35,0.973301771245524
414060,35,0.973301771245524
3988,35,0.973301771245524
86923,35,0.973301771245524
118976,35,0.973301771245524
417295,35,0.973301771245524
45104,35,0.973301771245524
115206,35,0.973301771245524
130827,35,0.973301771245524
70027,35,0.973301771245524
22493,35,0.973301771245524
177328,35,0.973301771245524
23927,35,0.973301771245524
534719,35,0.973301771245524
570226,35,0.973301771245524
497222,35,0.973301771245524
70315,35,0.973301771245524
56223,35,0.973301771245524
95825,35,0.973301771245524
162863,35,0.973301771245524
113746,35,0.973301771245524
149761,35,0.973301771245524
8097,35,0.973301771245524
392577,35,0.973301771245524
8197,35,0.973301771245524
44570,35,0.973301771245524
584474,35,0.973301771245524
174429,35,0.973301771245524
93588,35,0.973301771245524
598826,35,0.973301771245524
32748,35,0.973301771245524
438283,35,0.973301771245524
440529,35,0.973301771245524
422428,35,0.973301771245524
92676,35,0.973301771245524
20974,35,0.973301771245524
592253,35,0.973301771245524
67860,35,0.973301771245524
91616,35,0.973301771245524
518043,35,0.973301771245524
30809,35,0.973301771245524
447060,35,0.973301771245524
593173,35,0.973301771245524
576346,35,0.973301771245524
15633,35,0.973301771245524
116079,35,0.973301771245524
470690,35,0.973301771245524
39688,35,0.973301771245524
517862,35,0.973301771245524
39715,35,0.973301771245524
396309,35,0.973301771245524
106596,35,0.973301771245524
446997,35,0.973301771245524
506956,35,0.973301771245524
37451,35,0.973301771245524
4848,35,0.973301771245524
375840,35,0.973301771245524
11101,34,0.976141074395739
1172,34,0.976141074395739
427328,34,0.976141074395739
166897,34,0.976141074395739
1256,34,0.976141074395739
35315,34,0.976141074395739
175257,34,0.976141074395739
95117,34,0.976141074395739
73914,34,0.976141074395739
96579,34,0.976141074395739
73833,34,0.976141074395739
60541,34,0.976141074395739
35790,34,0.976141074395739
420868,34,0.976141074395739
154750,34,0.976141074395739
563494,34,0.976141074395739
453043,34,0.976141074395739
1814,34,0.976141074395739
180901,34,0.976141074395739
71445,34,0.976141074395739
538363,34,0.976141074395739
9065,34,0.976141074395739
413617,34,0.976141074395739
161216,34,0.976141074395739
390088,34,0.976141074395739
81124,34,0.976141074395739
161448,34,0.976141074395739
425379,34,0.976141074395739
69725,34,0.976141074395739
510214,34,0.976141074395739
32474,34,0.976141074395739
33781,34,0.976141074395739
31085,34,0.976141074395739
79211,34,0.976141074395739
19538,34,0.976141074395739
8243,34,0.976141074395739
598949,34,0.976141074395739
149385,34,0.976141074395739
199604,34,0.976141074395739
8381,34,0.976141074395739
125342,34,0.976141074395739
765354,34,0.976141074395739
403514,34,0.976141074395739
448,34,0.976141074395739
31874,34,0.976141074395739
78691,34,0.976141074395739
28387,34,0.976141074395739
622,34,0.976141074395739
8950,34,0.976141074395739
570738,34,0.976141074395739
376400,34,0.976141074395739
15189,34,0.976141074395739
799,34,0.976141074395739
17745,34,0.976141074395739
451997,34,0.976141074395739
388390,34,0.976141074395739
30993,34,0.976141074395739
14048,34,0.976141074395739
15334,34,0.976141074395739
63147,34,0.976141074395739
155408,34,0.976141074395739
6821,34,0.976141074395739
145938,34,0.976141074395739
384552,34,0.976141074395739
51235,34,0.976141074395739
526137,34,0.976141074395739
190017,34,0.976141074395739
52615,34,0.976141074395739
65933,34,0.976141074395739
116028,34,0.976141074395739
419222,34,0.976141074395739
565382,34,0.976141074395739
504456,34,0.976141074395739
12068,34,0.976141074395739
14786,34,0.976141074395739
13638,34,0.976141074395739
14924,34,0.976141074395739
25526,34,0.976141074395739
513515,33,0.978684884457917
59249,33,0.978684884457917
1324,33,0.978684884457917
383943,33,0.978684884457917
164486,33,0.978684884457917
405711,33,0.978684884457917
404160,33,0.978684884457917
22208,33,0.978684884457917
192815,33,0.978684884457917
24921,33,0.978684884457917
97808,33,0.978684884457917
46292,33,0.978684884457917
588715,33,0.978684884457917
60848,33,0.978684884457917
166643,33,0.978684884457917
539692,33,0.978684884457917
114985,33,0.978684884457917
72941,33,0.978684884457917
402837,33,0.978684884457917
175945,33,0.978684884457917
1917,33,0.978684884457917
438758,33,0.978684884457917
100219,33,0.978684884457917
173541,33,0.978684884457917
57675,33,0.978684884457917
10966,33,0.978684884457917
161430,33,0.978684884457917
8094,33,0.978684884457917
462077,33,0.978684884457917
18164,33,0.978684884457917
548727,33,0.978684884457917
81489,33,0.978684884457917
54049,33,0.978684884457917
8364,33,0.978684884457917
100000,33,0.978684884457917
176917,33,0.978684884457917
416875,33,0.978684884457917
187594,33,0.978684884457917
578297,33,0.978684884457917
17235,33,0.978684884457917
30351,33,0.978684884457917
9929,33,0.978684884457917
496745,33,0.978684884457917
16143,33,0.978684884457917
67723,33,0.978684884457917
184952,33,0.978684884457917
133371,33,0.978684884457917
557918,33,0.978684884457917
388439,33,0.978684884457917
109173,33,0.978684884457917
31971,33,0.978684884457917
532358,33,0.978684884457917
112615,33,0.978684884457917
42812,33,0.978684884457917
166165,33,0.978684884457917
479255,33,0.978684884457917
479253,33,0.978684884457917
156764,33,0.978684884457917
99260,33,0.978684884457917
4215,33,0.978684884457917
563064,33,0.978684884457917
483982,33,0.978684884457917
76736,33,0.978684884457917
14494,33,0.978684884457917
38525,33,0.978684884457917
75603,33,0.978684884457917
385278,33,0.978684884457917
167122,33,0.978684884457917
73274,33,0.978684884457917
86525,33,0.978684884457917
542489,33,0.978684884457917
468029,33,0.978684884457917
562736,32,0.981117349298522
2391,32,0.981117349298522
13773,32,0.981117349298522
153643,32,0.981117349298522
478982,32,0.981117349298522
84175,32,0.981117349298522
559037,32,0.981117349298522
562520,32,0.981117349298522
551879,32,0.981117349298522
48520,32,0.981117349298522
22113,32,0.981117349298522
71024,32,0.981117349298522
126153,32,0.981117349298522
416198,32,0.981117349298522
84587,32,0.981117349298522
22280,32,0.981117349298522
46214,32,0.981117349298522
22401,32,0.981117349298522
432831,32,0.981117349298522
34371,32,0.981117349298522
131979,32,0.981117349298522
123065,32,0.981117349298522
185249,32,0.981117349298522
21422,32,0.981117349298522
521260,32,0.981117349298522
45487,32,0.981117349298522
9228,32,0.981117349298522
9283,32,0.981117349298522
112466,32,0.981117349298522
93260,32,0.981117349298522
20456,32,0.981117349298522
18120,32,0.981117349298522
9648,32,0.981117349298522
149310,32,0.981117349298522
316,32,0.981117349298522
470148,32,0.981117349298522
410209,32,0.981117349298522
80806,32,0.981117349298522
110627,32,0.981117349298522
17577,32,0.981117349298522
460535,32,0.981117349298522
461863,32,0.981117349298522
521955,32,0.981117349298522
65376,32,0.981117349298522
135491,32,0.981117349298522
30620,32,0.981117349298522
16306,32,0.981117349298522
399231,32,0.981117349298522
78847,32,0.981117349298522
898,32,0.981117349298522
17881,32,0.981117349298522
109298,32,0.981117349298522
5415,32,0.981117349298522
75119,32,0.981117349298522
482869,32,0.981117349298522
6837,32,0.981117349298522
396507,32,0.981117349298522
142034,32,0.981117349298522
15649,32,0.981117349298522
51313,32,0.981117349298522
25054,32,0.981117349298522
39676,32,0.981117349298522
505735,32,0.981117349298522
515163,32,0.981117349298522
25242,32,0.981117349298522
86472,32,0.981117349298522
121813,32,0.981117349298522
541276,32,0.981117349298522
408298,32,0.981117349298522
12266,32,0.981117349298522
13568,32,0.981117349298522
2306,31,0.983407420730766
574731,31,0.983407420730766
25709,31,0.983407420730766
153671,31,0.983407420730766
12395,31,0.983407420730766
513671,31,0.983407420730766
48488,31,0.983407420730766
454620,31,0.983407420730766
151241,31,0.983407420730766
50893,31,0.983407420730766
85669,31,0.983407420730766
85634,31,0.983407420730766
1545,31,0.983407420730766
178517,31,0.983407420730766
10339,31,0.983407420730766
22405,31,0.983407420730766
10476,31,0.983407420730766
153429,31,0.983407420730766
34562,31,0.983407420730766
142718,31,0.983407420730766
485169,31,0.983407420730766
175851,31,0.983407420730766
100594,31,0.983407420730766
111229,31,0.983407420730766
474254,31,0.983407420730766
20330,31,0.983407420730766
33615,31,0.983407420730766
20420,31,0.983407420730766
413088,31,0.983407420730766
512947,31,0.983407420730766
18256,31,0.983407420730766
44697,31,0.983407420730766
402101,31,0.983407420730766
7092,31,0.983407420730766
66068,31,0.983407420730766
560250,31,0.983407420730766
91067,31,0.983407420730766
556951,31,0.983407420730766
16000,31,0.983407420730766
121118,31,0.983407420730766
53170,31,0.983407420730766
17499,31,0.983407420730766
134772,31,0.983407420730766
17430,31,0.983407420730766
410146,31,0.983407420730766
41244,31,0.983407420730766
410316,31,0.983407420730766
594892,31,0.983407420730766
555185,31,0.983407420730766
5039,31,0.983407420730766
460253,31,0.983407420730766
16323,31,0.983407420730766
91878,31,0.983407420730766
484028,31,0.983407420730766
5481,31,0.983407420730766
193720,31,0.983407420730766
40426,31,0.983407420730766
156661,31,0.983407420730766
192674,31,0.983407420730766
15644,31,0.983407420730766
39697,31,0.983407420730766
502076,31,0.983407420730766
588152,31,0.983407420730766
554832,31,0.983407420730766
87577,31,0.983407420730766
410836,31,0.983407420730766
384176,31,0.983407420730766
144246,31,0.983407420730766
495614,31,0.983407420730766
13767,30,0.985880569402329
465534,30,0.985880569402329
23033,30,0.985880569402329
12330,30,0.985880569402329
24479,30,0.985880569402329
526897,30,0.985880569402329
13956,30,0.985880569402329
73551,30,0.985880569402329
548297,30,0.985880569402329
12734,30,0.985880569402329
190710,30,0.985880569402329
502684,30,0.985880569402329
22239,30,0.985880569402329
60616,30,0.985880569402329
23666,30,0.985880569402329
10361,30,0.985880569402329
142741,30,0.985880569402329
431650,30,0.985880569402329
83555,30,0.985880569402329
95680,30,0.985880569402329
20299,30,0.985880569402329
148575,30,0.985880569402329
511816,30,0.985880569402329
391578,30,0.985880569402329
32387,30,0.985880569402329
135095,30,0.985880569402329
30043,30,0.985880569402329
416768,30,0.985880569402329
8367,30,0.985880569402329
81752,30,0.985880569402329
54155,30,0.985880569402329
176862,30,0.985880569402329
78069,30,0.985880569402329
92392,30,0.985880569402329
195503,30,0.985880569402329
18568,30,0.985880569402329
553024,30,0.985880569402329
386217,30,0.985880569402329
80624,30,0.985880569402329
385070,30,0.985880569402329
195479,30,0.985880569402329
307,30,0.985880569402329
53256,30,0.985880569402329
390757,30,0.985880569402329
109165,30,0.985880569402329
8905,30,0.985880569402329
8942,30,0.985880569402329
518258,30,0.985880569402329
411280,30,0.985880569402329
412775,30,0.985880569402329
448670,30,0.985880569402329
6572,30,0.985880569402329
40394,30,0.985880569402329
245803,30,0.985880569402329
6787,30,0.985880569402329
107862,30,0.985880569402329
133919,30,0.985880569402329
157984,30,0.985880569402329
156652,30,0.985880569402329
28998,30,0.985880569402329
14474,30,0.985880569402329
40769,30,0.985880569402329
591750,30,0.985880569402329
15876,30,0.985880569402329
431023,30,0.985880569402329
5954,30,0.985880569402329
170540,30,0.985880569402329
52918,30,0.985880569402329
26842,30,0.985880569402329
590132,30,0.985880569402329
14820,30,0.985880569402329
469247,30,0.985880569402329
24195,30,0.985880569402329
4823,30,0.985880569402329
155168,30,0.985880569402329
14975,30,0.985880569402329
25589,30,0.985880569402329
2393,29,0.988737002586632
12384,29,0.988737002586632
550665,29,0.988737002586632
1167,29,0.988737002586632
585224,29,0.988737002586632
439133,29,0.988737002586632
84376,29,0.988737002586632
1452,29,0.988737002586632
12809,29,0.988737002586632
552951,29,0.988737002586632
500074,29,0.988737002586632
11556,29,0.988737002586632
116220,29,0.988737002586632
48793,29,0.988737002586632
